1.1535174248402615, -0.004601226993865032
1.1555284728763076, -0.035276073619631906
1.1575299747982586, -0.0705521472392638
1.1553916452409438, -0.10122699386503066
1.155299366138024, -0.14570552147239263
1.153138762314487, -0.1871165644171779
1.1489289259985236, -0.21625766871165641
1.146787414403177, -0.2484662576687116
1.140486979100374, -0.28527607361963186
1.1341833617595398, -0.3236196319018404
1.123730366825344, -0.36196319018404904
1.117436295598605, -0.3957055214723926
1.1069960288165361, -0.4279141104294478
1.0944747091617237, -0.46319018404907975
1.0840280783035916, -0.49846625766871155
1.065279510220706, -0.5352760736196318
1.0423720184303642, -0.5766871165644171
1.023629814423542, -0.6104294478527607
0.9997040704630502, -0.6426380368098159
0.9799245220578876, -0.6763803680981594
0.95911717536848, -0.705521472392638
0.938313010717104, -0.733128834355828
0.9154246111549524, -0.7653374233128832
0.898773006134969, -0.791411042944785
0.8821118550008908, -0.8220858895705521
0.8613013262734515, -0.8527607361963189
0.8466989537458949, -0.8911042944785273
0.832102945294402, -0.9263803680981594
0.8154322480462286, -0.9616564417177912
0.8091413588575209, -0.9938650306748466
