0.21991064837206936, -0.0030674846625766833
0.2198279153832446, -0.04294478527607361
0.2197133620141028, -0.09815950920245396
0.2195892625308657, -0.15797546012269936
0.21739683832701168, -0.21472392638036802
0.21313927144057226, -0.26687116564417174
0.2130279001094621, -0.32055214723926373
0.20877033322302269, -0.3726993865030674
0.20865896189191252, -0.4263803680981594
0.2043823027772828, -0.4877300613496931
0.20010882570068483, -0.5475460122699386
0.1958417127001501, -0.6042944785276072
0.19155232543339357, -0.6717791411042944
0.1872883944708908, -0.7269938650306748
0.18511506249522686, -0.7745398773006134
0.18084158541862888, -0.8343558282208587
0.17862688694855283, -0.9018404907975458
0.1764440088587938, -0.9539877300613496
0.17635491179390578, -0.996932515337423
